Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.),"Precipitation ("")","24 hour snowfall ("")","Snow Depth ("")"
2017-09-25 05:00,13.6,45.63,54.1,-0.101,0.262,2.557,10.6,0.0,-2.414,26.27
2017-09-25 04:00,13.61,46.84,49.73,-0.034,4.956,12.18,351.9,0.0,-2.349,26.73
2017-09-25 03:00,13.6,46.12,48.05,-0.101,4.665,11.84,349.8,0.0,-2.351,26.64
2017-09-25 02:00,13.61,46.36,54.51,-0.101,1.821,9.45,5.64,0.0,-2.485,26.64
2017-09-25 01:00,13.61,45.15,57.06,-0.101,0.415,3.936,6.42,0.0,-2.484,26.78
2017-09-25 00:00,13.6,46.0,54.64,-0.135,1.849,8.01,353.8,0.0,-2.417,26.79
2017-09-24 23:00,13.62,46.85,47.38,0.673,5.387,11.81,337.6,0.0,-2.552,27.03
2017-09-24 22:00,13.62,45.52,59.49,3.331,6.756,10.83,325.3,0.0,-2.42,25.64
2017-09-24 21:00,13.62,45.28,68.44,0.404,4.144,8.92,338.9,0.0,-2.42,25.05
2017-09-24 20:00,13.6,44.91,69.45,-0.034,1.42,4.845,350.2,0.0,-2.42,25.05
2017-09-24 19:00,13.61,44.42,74.2,-0.101,0.798,3.331,2.91,0.0,-2.482,26.2
2017-09-24 18:00,13.61,44.4,76.2,-0.067,0.844,5.92,2.562,0.0,-2.404,26.2
2017-09-24 17:00,13.61,49.73,71.8,0.0,2.606,6.391,332.9,0.0,-2.537,26.2
2017-09-24 16:00,13.61,51.79,61.55,-0.067,0.502,5.045,346.4,0.0,-2.669,26.33
2017-09-24 15:00,13.61,50.33,59.6,-0.067,1.668,6.525,345.2,0.0,-2.537,26.26
2017-09-24 14:00,13.61,51.66,57.58,-0.135,2.062,6.862,346.8,0.0,-2.537,25.39
2017-09-24 13:00,13.62,52.27,57.92,-0.067,1.011,6.291,343.7,0.0,-2.538,25.39
2017-09-24 12:00,13.64,51.2,59.01,-0.135,0.063,1.716,167.1,0.0,-2.545,26.22
2017-09-24 11:00,13.62,48.06,62.11,-0.135,-0.009,0.067,91.2,0.12,-2.486,26.97
2017-09-24 10:00,13.6,48.18,61.04,-0.101,-0.003,0.101,122.2,0.14,-2.552,27.17
2017-09-24 09:00,13.61,46.37,61.04,-0.067,-0.003,0.101,104.5,0.12,10.23,27.83
2017-09-24 08:00,13.6,43.82,66.15,-0.101,0.011,0.875,5.039,0.04,10.36,27.89
2017-09-24 07:00,13.61,42.39,65.36,-0.101,-0.005,0.135,34.91,0.03,10.29,27.89
2017-09-24 06:00,13.61,39.85,67.79,-0.101,0.021,1.077,19.37,0.03,10.42,27.88
2017-09-24 05:00,13.6,40.46,66.58,-0.067,0.421,5.352,10.18,0.05,10.42,27.88
2017-09-24 04:00,13.61,39.61,69.94,0.0,1.83,4.847,350.7,0.03,10.42,28.4
2017-09-24 03:00,13.61,39.0,69.67,-0.135,0.621,7.2,8.83,0.03,10.42,28.14
2017-09-24 02:00,13.61,39.37,72.6,-0.101,-0.004,0.067,12.88,0.01,10.49,28.14
2017-09-24 01:00,13.61,39.24,74.0,-0.101,0.227,2.457,18.93,0.02,10.55,28.41
2017-09-24 00:00,13.61,38.52,78.2,-0.135,0.102,1.38,10.39,0.03,10.49,28.35
2017-09-23 23:00,13.61,38.64,81.0,-0.135,0.142,1.818,23.52,0.03,10.55,28.35
2017-09-23 22:00,13.6,38.64,79.4,-0.101,0.067,0.875,21.73,0.03,10.62,28.41
2017-09-23 21:00,13.61,38.87,81.1,-0.101,-0.005,0.101,25.66,0.03,10.62,28.44
2017-09-23 20:00,13.61,39.11,79.8,-0.067,0.005,0.437,16.25,0.04,10.62,28.46
2017-09-23 19:00,13.61,38.49,86.3,-0.101,0.028,1.077,6.894,0.05,10.76,28.49
2017-09-23 18:00,13.6,38.86,88.3,-0.101,0.528,9.12,338.4,0.07,10.63,27.43
2017-09-23 17:00,13.6,43.34,81.2,-0.101,0.506,3.197,332.2,0.15,10.69,27.17
2017-09-23 16:00,13.62,44.43,77.7,-0.101,0.404,3.197,331.1,0.24,10.63,27.17
2017-09-23 15:00,13.61,42.85,76.6,-0.101,0.373,3.23,2.277,0.2,10.76,27.83
2017-09-23 14:00,13.6,44.43,74.8,-0.067,1.559,5.485,337.9,0.22,10.83,27.83
2017-09-23 13:00,13.61,41.64,80.0,-0.101,0.529,3.97,327.8,0.23,10.83,27.96
2017-09-23 12:00,13.62,40.92,82.6,-0.101,0.538,4.105,338.4,0.15,10.89,27.96
2017-09-23 11:00,13.62,41.04,78.7,-0.067,0.369,4.206,345.4,0.16,11.03,28.36
2017-09-23 10:00,13.61,43.7,74.3,-0.067,0.003,0.841,11.04,0.11,11.03,28.36
2017-09-23 09:00,13.61,39.6,80.9,-0.101,0.005,0.606,294.9,0.06,11.02,28.9
2017-09-23 08:00,13.59,36.94,82.8,-0.135,-0.007,0.101,41.24,0.03,11.21,29.46
2017-09-23 07:00,13.61,36.7,79.5,-0.101,-0.007,0.067,54.79,0.01,11.21,29.73
2017-09-23 06:00,13.6,35.01,87.0,-0.101,-0.01,0.067,55.71,0.02,11.28,29.73
2017-09-23 05:00,13.6,35.37,86.9,-0.135,-0.006,0.236,27.61,0.01,11.41,29.86
2017-09-23 04:00,13.61,35.13,88.1,-0.135,-0.01,0.067,24.4,0.0,11.28,29.99
2017-09-23 03:00,13.6,34.88,92.6,-0.135,-0.006,0.101,22.54,0.0,11.41,29.99
2017-09-23 02:00,13.61,34.4,88.9,-0.101,0.044,1.481,21.92,0.02,11.41,29.99
2017-09-23 01:00,13.61,34.4,88.5,-0.101,-0.007,0.101,13.77,0.0,11.41,29.99
2017-09-23 00:00,13.63,34.52,94.5,-0.101,-0.002,0.505,1.618,0.01,11.41,29.93
2017-09-22 23:00,13.62,35.49,92.4,-0.067,-0.01,0.101,31.68,0.03,11.48,29.93
2017-09-22 22:00,13.6,35.49,93.7,-0.067,-0.006,0.101,93.4,0.03,11.55,30.26
2017-09-22 21:00,13.59,35.73,90.1,-0.067,0.099,2.524,35.67,0.03,11.55,30.26
2017-09-22 20:00,13.61,35.49,93.9,-0.067,1.577,9.32,14.85,0.03,11.55,30.19
2017-09-22 19:00,13.63,34.4,91.3,-0.034,5.441,10.2,0.426,0.08,11.55,30.19
2017-09-22 18:00,13.59,35.25,89.3,-0.067,3.247,13.06,351.2,0.09,11.61,28.31
2017-09-22 17:00,13.61,34.51,97.6,-0.101,1.377,5.72,325.1,0.1,11.62,27.3
2017-09-22 16:00,13.61,35.95,92.6,-0.101,1.114,6.023,8.59,0.08,11.56,24.78
2017-09-22 15:00,13.6,38.49,90.4,-0.101,-0.002,0.471,37.91,0.09,11.69,24.78
2017-09-22 14:00,13.6,38.49,80.8,-0.101,0.113,1.985,306.5,0.12,11.69,28.09
2017-09-22 13:00,13.62,38.73,84.0,-0.067,0.067,1.178,260.9,0.15,11.82,28.23
2017-09-22 12:00,13.61,43.1,73.3,-0.067,0.27,5.586,20.43,0.16,11.69,27.55
2017-09-22 11:00,13.61,40.8,76.7,-0.101,0.182,3.5,332.6,0.09,11.89,27.55
2017-09-22 10:00,13.6,40.58,78.2,-0.101,0.982,9.56,338.6,0.0,11.88,27.88
2017-09-22 09:00,13.6,35.97,85.0,-0.067,0.082,2.524,291.0,0.0,12.01,28.6
2017-09-22 08:00,13.6,34.28,84.8,-0.135,0.073,1.548,330.4,0.0,11.88,28.6
2017-09-22 07:00,13.6,32.82,89.6,-0.067,0.071,1.851,22.51,0.0,12.08,29.33
2017-09-22 06:00,13.62,32.58,89.0,-0.101,0.167,1.447,350.9,0.0,12.08,29.46
2017-09-22 05:00,13.6,31.98,90.5,-0.067,0.05,1.75,1.984,0.0,12.08,29.46
2017-09-22 04:00,13.62,32.34,92.3,-0.101,-0.004,0.101,338.1,0.0,12.08,29.46
2017-09-22 03:00,13.62,32.46,89.9,-0.101,0.028,1.111,339.7,0.0,12.21,29.46
2017-09-22 02:00,13.62,32.95,84.9,-0.101,-0.004,0.101,344.4,0.0,12.21,29.46
2017-09-22 01:00,13.62,32.34,92.7,-0.101,-0.007,0.202,339.3,0.0,12.21,29.46
2017-09-22 00:00,13.6,32.1,94.5,-0.101,-0.004,0.101,38.0,0.0,12.21,29.46
2017-09-21 23:00,13.6,32.34,98.4,-0.067,0.002,0.841,11.25,0.0,12.27,29.66
2017-09-21 22:00,13.61,32.1,98.5,-0.067,-0.006,0.101,24.93,0.0,12.27,29.66
2017-09-21 21:00,13.6,32.7,99.7,-0.067,-0.006,0.067,25.26,0.02,12.41,29.4
2017-09-21 20:00,13.61,32.95,98.9,-0.067,-0.007,0.067,12.46,0.0,12.47,25.95
2017-09-21 19:00,13.6,33.31,96.7,-0.101,-0.007,0.067,157.7,0.03,12.47,25.78
2017-09-21 18:00,13.61,34.03,97.4,-0.101,-0.007,0.067,145.7,0.03,12.61,25.78
2017-09-21 17:00,13.61,38.63,83.9,-0.067,0.676,6.461,349.8,0.04,12.61,27.02
2017-09-21 16:00,13.61,35.59,88.9,-0.067,3.192,8.28,332.0,0.08,12.61,26.61
2017-09-21 15:00,13.62,36.44,85.1,-0.034,3.361,7.47,326.1,0.07,12.88,26.61
2017-09-21 14:00,13.61,34.98,89.8,-0.101,0.774,5.417,311.0,0.05,12.95,26.22
2017-09-21 13:00,13.62,39.71,79.7,-0.101,0.009,1.279,309.5,0.01,12.75,24.1
2017-09-21 12:00,13.61,36.22,87.5,-0.067,0.24,4.645,323.0,0.02,13.14,24.1
2017-09-21 11:00,13.61,34.52,93.8,-0.034,2.287,7.44,330.4,0.01,13.4,24.3
2017-09-21 10:00,13.61,33.67,94.5,0.471,3.848,8.55,326.8,0.0,13.53,24.3
2017-09-21 09:00,13.62,33.07,96.1,-0.034,5.543,11.11,320.8,0.0,13.67,287.4
2017-09-21 08:00,13.6,32.1,98.6,1.313,6.92,12.92,310.5,0.0,13.67,25.22
2017-09-21 07:00,13.6,30.28,99.0,3.366,7.76,14.1,318.4,0.0,13.47,25.22
2017-09-21 06:00,13.62,29.79,100.0,5.655,10.64,19.45,330.2,0.0,13.8,26.95
2017-09-21 05:00,13.6,29.19,100.0,3.501,9.97,19.72,324.5,0.0,13.8,26.95
2017-09-21 04:00,13.6,28.95,100.0,5.554,11.66,19.02,315.0,0.0,13.8,26.55
2017-09-21 03:00,13.6,30.04,100.0,4.376,10.42,17.13,312.5,0.0,13.53,25.69
2017-09-21 02:00,13.62,30.64,100.0,4.275,10.11,16.56,318.6,0.0,13.47,25.69
2017-09-21 01:00,13.6,30.89,100.0,3.702,10.73,19.25,323.2,0.0,13.73,30.39
2017-09-21 00:00,13.6,30.52,99.1,7.1,12.82,22.15,330.2,0.0,13.8,31.19
2017-09-20 23:00,13.6,30.04,100.0,6.126,11.34,18.98,327.3,0.0,13.86,30.66
2017-09-20 22:00,13.62,28.58,98.6,0.37,7.83,15.75,330.7,0.0,13.86,30.66
2017-09-20 21:00,13.61,29.79,99.6,5.958,11.07,20.53,330.0,0.0,13.93,31.45
2017-09-20 20:00,13.6,29.31,99.8,3.063,7.97,16.86,321.2,0.0,13.93,31.19
2017-09-20 19:00,13.6,30.64,100.0,0.0,4.899,14.54,307.8,0.0,14.2,26.02
2017-09-20 18:00,13.6,30.52,100.0,5.015,9.91,18.48,315.3,0.0,14.2,24.43
2017-09-20 17:00,13.62,30.76,100.0,2.76,9.36,17.74,309.9,0.0,13.86,24.43
2017-09-20 16:00,13.6,31.73,100.0,0.909,7.14,18.38,290.6,0.0,13.14,25.22
2017-09-20 15:00,13.6,31.98,100.0,4.544,10.14,20.26,295.2,0.0,13.27,25.22
2017-09-20 14:00,13.6,31.61,100.0,5.823,11.76,23.66,294.7,0.0,13.27,25.62
2017-09-20 13:00,13.61,31.98,100.0,6.866,11.23,19.35,288.7,0.0,13.14,25.36
2017-09-20 12:00,13.6,31.49,100.0,4.174,9.68,17.13,284.6,0.0,13.14,25.36
2017-09-20 11:00,13.62,31.25,100.0,4.106,9.57,19.52,288.4,0.0,13.2,24.56
2017-09-20 10:00,13.61,31.01,100.0,4.342,9.93,19.35,290.4,0.0,12.87,23.63
2017-09-20 09:00,13.61,30.76,100.0,4.544,10.7,22.35,288.0,0.0,12.67,23.63
2017-09-20 08:00,13.6,30.28,100.0,6.597,12.02,21.07,281.0,0.0,12.08,24.96
2017-09-20 07:00,13.62,31.13,100.0,5.419,13.05,26.22,291.2,0.0,11.81,24.56
2017-09-20 06:00,13.61,31.61,100.0,7.0,14.18,25.78,291.6,0.0,12.08,24.56
2017-09-20 05:00,13.59,32.58,100.0,4.241,13.24,25.45,295.0,0.0,12.27,25.95
2017-09-20 04:00,13.62,32.58,100.0,1.818,10.09,19.25,291.6,0.0,12.01,30.39
2017-09-20 03:00,13.6,32.58,100.0,2.188,6.579,16.02,289.9,0.0,12.67,30.66
2017-09-20 02:00,13.6,32.46,100.0,1.01,6.413,20.53,293.5,0.0,12.87,31.92
2017-09-20 01:00,13.61,31.61,100.0,-0.067,1.421,9.53,297.9,0.0,12.67,30.99
2017-09-20 00:00,13.62,32.1,100.0,-0.034,4.78,15.21,311.8,0.0,11.88,24.96
2017-09-19 23:00,13.6,31.98,100.0,-0.067,6.07,15.75,315.7,0.0,42.69,24.96
2017-09-19 22:00,13.6,31.98,100.0,1.616,5.309,10.27,307.6,0.0,11.88,24.83
2017-09-19 21:00,13.6,31.73,100.0,-0.034,7.07,14.27,308.8,0.0,11.48,24.83
2017-09-19 20:00,13.61,31.98,100.0,0.0,7.51,17.37,309.6,0.0,10.09,26.95
2017-09-19 19:00,13.6,32.1,100.0,3.972,9.13,18.24,294.2,0.0,10.02,20.06
2017-09-19 18:00,13.6,32.1,100.0,4.847,10.04,27.94,295.1,0.0,9.82,20.06
2017-09-19 17:00,13.6,31.98,100.0,4.241,11.9,21.78,291.3,0.0,9.43,21.12
2017-09-19 16:00,13.6,32.1,100.0,4.914,10.36,17.81,282.0,0.0,9.29,21.91
2017-09-19 15:00,13.62,31.85,100.0,4.174,9.45,21.81,283.5,0.0,8.9,21.65
2017-09-19 14:00,13.61,31.85,100.0,5.352,9.59,17.94,281.1,0.0,8.43,20.98
2017-09-19 13:00,13.61,32.22,100.0,4.813,10.05,18.55,284.3,0.0,7.97,20.98
2017-09-19 12:00,13.61,32.1,100.0,5.15,10.3,20.06,281.5,0.0,7.57,20.85
2017-09-19 11:00,13.61,31.98,100.0,2.962,10.05,19.96,284.9,0.0,7.37,19.79
2017-09-19 10:00,13.61,31.73,100.0,3.669,9.0,16.16,280.2,0.0,6.51,19.79
2017-09-19 09:00,13.62,31.61,100.0,5.486,10.54,19.79,284.6,0.0,6.112,19.13
2017-09-19 08:00,13.61,31.01,100.0,4.106,9.55,27.06,281.9,0.0,5.45,19.13
2017-09-19 07:00,13.6,31.01,100.0,3.097,8.65,20.06,282.0,0.0,5.185,17.94
2017-09-19 06:00,13.61,30.4,100.0,0.0,6.693,13.6,285.0,0.0,3.992,17.67
2017-09-19 05:00,13.62,30.64,100.0,2.693,7.48,17.06,289.9,0.0,3.727,17.27
2017-09-19 04:00,13.6,30.89,100.0,3.534,9.21,22.05,295.0,0.02,3.329,16.48
2017-09-19 03:00,13.62,30.4,100.0,3.871,8.39,22.32,285.2,0.0,2.932,16.48
2017-09-19 02:00,13.6,30.89,100.0,2.154,7.41,15.95,285.6,0.0,2.336,16.74
2017-09-19 01:00,13.61,30.89,100.0,2.12,9.19,18.71,289.6,0.0,1.872,15.42
2017-09-19 00:00,13.6,31.61,100.0,4.174,10.4,20.03,288.9,0.0,1.143,14.49
2017-09-18 23:00,13.6,31.37,100.0,3.635,8.88,17.84,289.7,0.0,0.944,14.49
2017-09-18 22:00,13.61,31.49,100.0,4.241,9.53,18.75,289.6,0.0,0.944,15.02
2017-09-18 21:00,13.6,31.37,100.0,4.073,8.72,16.83,287.0,0.0,0.812,15.02
2017-09-18 20:00,13.6,31.37,100.0,-0.034,7.21,17.06,293.9,0.01,0.414,13.23
2017-09-18 19:00,13.61,31.61,100.0,-0.034,6.982,21.14,285.9,0.0,-0.58,13.23
2017-09-18 18:00,13.6,32.22,100.0,3.265,8.34,17.2,298.3,0.02,-0.845,14.62
2017-09-18 17:00,13.6,31.98,100.0,4.477,10.3,19.72,297.5,0.0,-0.778,12.77
2017-09-18 16:00,13.61,31.85,100.0,3.568,9.37,17.67,301.1,0.01,-0.911,12.77
2017-09-18 15:00,13.6,31.85,100.0,3.164,9.23,20.97,297.4,0.03,-1.242,12.5
2017-09-18 14:00,13.6,32.58,100.0,2.625,9.77,25.51,291.2,0.03,-1.574,12.5
2017-09-18 13:00,13.61,32.58,100.0,0.101,7.06,14.47,296.4,0.05,-1.574,12.64
2017-09-18 12:00,13.61,32.46,100.0,1.851,6.528,13.67,284.2,0.07,-1.772,13.96
2017-09-18 11:00,13.62,32.46,100.0,2.693,8.65,19.19,289.9,0.03,-1.706,13.3
2017-09-18 10:00,13.6,32.1,100.0,1.481,6.606,14.68,295.4,0.0,-1.706,11.77
2017-09-18 09:00,13.6,31.85,100.0,0.976,7.16,15.72,298.9,0.0,-1.971,11.38
2017-09-18 08:00,13.61,31.73,100.0,3.568,8.53,18.98,294.6,0.0,-2.501,11.38
2017-09-18 07:00,13.6,31.73,100.0,2.996,9.46,22.52,304.7,0.0,-2.634,15.02
2017-09-18 06:00,13.6,31.61,100.0,5.351,12.44,22.75,305.4,0.0,-2.7,17.01
2017-09-18 05:00,13.6,32.45,100.0,3.769,11.95,23.93,300.2,0.05,-2.63,17.1
2017-09-18 04:00,13.61,35.46,100.0,3.836,9.97,20.63,294.7,0.06,-2.618,15.58
2017-09-18 03:00,13.6,35.46,100.0,4.071,14.55,31.12,302.8,0.06,-2.751,15.58
2017-09-18 02:00,13.6,37.52,100.0,6.427,14.42,27.42,305.6,0.04,-2.618,13.32
2017-09-18 01:00,13.61,39.82,100.0,4.071,9.96,28.7,291.0,0.12,-2.618,13.32
2017-09-18 00:00,13.6,40.31,100.0,3.634,10.07,23.42,298.6,0.2,-2.751,13.39
2017-09-17 23:00,13.62,41.28,100.0,4.139,9.99,20.19,294.8,0.22,-2.749,12.73
2017-09-17 22:00,13.6,43.1,100.0,2.49,7.81,15.11,289.9,0.14,-2.618,12.73
2017-09-17 21:00,13.61,42.85,100.0,3.768,8.21,16.55,291.7,0.16,-2.617,13.06
2017-09-17 20:00,13.6,42.97,100.0,4.475,9.73,18.77,290.1,0.15,-2.618,13.06
2017-09-17 19:00,13.61,43.21,100.0,3.768,9.58,18.1,289.7,0.14,-2.617,13.28
2017-09-17 18:00,13.6,42.97,100.0,4.004,8.84,18.3,287.9,0.18,-2.615,13.28
2017-09-17 17:00,13.61,43.33,100.0,2.389,7.83,15.95,281.2,0.07,-2.616,14.13
2017-09-17 16:00,13.6,42.61,100.0,1.245,5.853,11.64,282.9,0.14,-2.748,14.65
2017-09-17 15:00,13.6,42.59,97.6,0.639,4.527,12.48,291.3,0.03,-2.739,13.15
2017-09-17 14:00,13.6,44.76,80.5,0.0,5.357,15.14,292.3,0.0,-2.603,13.15
2017-09-17 13:00,13.6,49.36,53.41,1.177,6.342,15.88,286.3,0.0,88.8,18.25
2017-09-17 12:00,13.62,50.33,31.55,0.101,6.287,12.68,279.8,0.0,89.4,17.39
2017-09-17 11:00,13.62,49.73,45.34,0.975,6.509,13.82,298.2,0.0,90.2,17.04
2017-09-17 10:00,13.6,45.5,40.03,-0.034,3.38,12.88,287.7,0.0,92.1,13.8
2017-09-17 09:00,13.61,45.51,63.19,-0.034,2.955,10.46,309.2,0.0,91.9,13.8
2017-09-17 08:00,13.6,42.37,70.6,0.0,3.056,10.09,308.2,0.0,92.5,14.98
2017-09-17 07:00,13.6,42.73,74.1,0.0,3.541,9.08,321.2,0.0,92.9,14.98
2017-09-17 06:00,13.61,41.76,78.2,-0.034,3.327,7.3,317.0,0.0,93.4,15.13
2017-09-17 05:00,13.6,43.93,59.01,-0.067,1.391,5.955,324.1,0.0,92.6,17.01
2017-09-17 04:00,13.61,46.11,50.06,-0.101,1.105,5.854,330.5,0.0,91.6,16.35
2017-09-17 03:00,13.6,46.84,48.71,-0.101,0.017,0.74,332.6,0.0,91.0,16.35
2017-09-17 02:00,13.6,45.62,40.44,-0.067,0.001,0.303,324.1,0.0,90.6,17.81
2017-09-17 01:00,13.63,46.46,38.95,-0.101,-0.004,0.101,83.7,0.0,90.0,17.59
2017-09-17 00:00,13.6,48.76,34.71,-0.135,-0.002,0.135,99.3,0.0,88.8,17.12
2017-09-16 23:00,13.6,48.76,35.92,-0.067,0.101,3.095,82.8,0.0,88.4,17.12
2017-09-16 22:00,13.62,49.12,35.92,-0.101,0.021,0.74,80.3,0.0,87.9,17.32
2017-09-16 21:00,13.6,49.24,36.46,-0.101,0.063,1.278,77.4,0.0,87.5,17.85
2017-09-16 20:00,13.6,49.73,36.39,-0.101,0.064,1.816,84.7,0.0,87.1,18.51
2017-09-16 19:00,13.6,49.61,37.0,-0.067,1.231,7.03,79.3,0.0,86.6,16.26
2017-09-16 18:00,13.6,49.0,36.6,-0.101,1.281,7.16,87.7,0.0,86.3,16.26
2017-09-16 17:00,13.62,49.97,37.27,-0.067,0.796,4.944,100.0,0.0,85.6,17.32
2017-09-16 16:00,13.6,50.33,37.61,-0.067,1.686,5.314,119.3,0.0,86.9,16.14
2017-09-16 15:00,13.6,50.45,37.54,-0.067,2.456,7.77,116.5,0.0,87.6,16.14
2017-09-16 14:00,13.6,52.39,34.85,-0.101,2.325,8.78,113.4,0.0,88.4,17.92
2017-09-16 13:00,13.6,50.7,35.65,-0.067,2.358,6.021,102.3,0.0,89.9,17.92
2017-09-16 12:00,13.6,47.06,38.08,-0.067,2.757,8.07,97.5,0.0,91.6,18.38
2017-09-16 11:00,13.62,46.09,40.63,-0.034,2.97,9.12,102.3,0.0,92.1,17.45
2017-09-16 10:00,13.6,48.4,38.61,-0.067,3.767,10.43,104.4,0.0,91.5,15.82
2017-09-16 09:00,13.6,46.71,42.19,-0.034,2.448,10.46,102.2,0.0,92.5,15.82
2017-09-16 08:00,13.6,45.38,43.4,-0.034,2.636,11.64,97.3,0.0,92.6,18.07
2017-09-16 07:00,13.6,45.03,45.96,0.0,4.234,11.1,82.9,0.0,92.4,18.44
2017-09-16 06:00,13.61,44.42,49.46,-0.034,4.716,10.6,80.2,0.0,92.1,18.43
2017-09-16 05:00,13.6,44.3,50.94,0.236,5.495,11.74,82.8,0.0,91.3,18.43
2017-09-16 04:00,13.6,44.18,48.45,-0.067,5.21,11.74,82.7,0.0,90.5,18.56
2017-09-16 03:00,13.61,44.67,50.87,2.052,5.957,10.3,86.2,0.0,89.6,18.69
2017-09-16 02:00,13.61,44.43,51.01,2.591,6.457,10.53,82.1,0.0,88.6,18.56
2017-09-16 01:00,13.6,44.43,50.27,0.774,6.16,12.92,82.8,0.0,87.7,17.63
2017-09-16 00:00,13.63,44.55,52.83,-0.101,2.581,8.51,80.0,0.0,86.5,16.97
2017-09-15 23:00,13.6,44.06,56.93,0.0,2.011,7.6,75.4,0.0,85.6,16.97
2017-09-15 22:00,13.6,44.55,58.14,-0.101,0.249,2.86,73.6,0.0,84.5,16.57
2017-09-15 21:00,13.6,45.52,61.17,-0.101,0.074,1.178,64.91,0.0,83.2,16.48
2017-09-15 20:00,13.63,45.14,65.33,-0.101,-0.004,0.101,80.1,0.0,82.3,16.2
2017-09-15 19:00,13.61,45.25,61.08,-0.135,0.001,0.471,134.4,0.0,81.3,16.2
2017-09-15 18:00,13.61,48.76,53.08,-0.067,0.149,2.051,293.9,0.0,79.5,16.22
2017-09-15 17:00,13.61,53.21,33.76,-0.034,2.877,9.62,294.7,0.0,76.8,16.22
2017-09-15 16:00,13.59,55.39,34.5,-0.034,4.592,11.57,272.3,0.0,74.3,16.49
2017-09-15 15:00,13.62,56.11,34.57,0.0,5.586,12.81,258.5,0.0,78.8,17.32
2017-09-15 14:00,13.61,56.24,36.39,0.841,6.79,15.54,262.1,0.0,82.3,13.93
2017-09-15 13:00,13.61,54.43,38.94,-0.034,4.731,12.07,283.0,0.0,84.8,13.93
2017-09-15 12:00,13.6,52.03,44.87,-0.101,2.555,11.03,273.6,0.0,87.9,16.79
2017-09-15 11:00,13.64,50.58,46.28,-0.101,1.146,5.853,226.3,0.0,89.6,16.79
2017-09-15 10:00,13.62,51.54,45.88,-0.067,1.245,5.079,194.9,0.0,90.1,17.29
2017-09-15 09:00,13.6,52.52,47.23,-0.067,0.703,4.71,231.7,0.0,91.0,17.29
2017-09-15 08:00,13.61,48.06,41.86,-0.101,-0.003,0.303,279.6,0.0,91.8,18.56
2017-09-15 07:00,13.6,46.97,40.31,-0.101,0.004,0.875,67.07,0.0,91.6,18.62
2017-09-15 06:00,13.61,45.15,42.06,-0.067,0.005,0.74,14.97,0.0,91.4,18.76
2017-09-15 05:00,13.61,42.85,47.71,-0.101,0.007,0.404,357.8,0.0,91.1,18.76
2017-09-15 04:00,13.61,44.43,43.41,-0.067,1.059,5.35,13.36,0.0,89.7,18.95
2017-09-15 03:00,13.6,44.55,37.62,-0.135,-0.001,0.37,60.32,0.0,88.8,18.56
2017-09-15 02:00,13.61,44.67,34.45,-0.067,1.202,8.04,21.5,0.0,87.7,18.56
2017-09-15 01:00,13.61,45.52,44.62,-0.034,2.457,8.18,0.127,0.0,86.2,18.95
2017-09-15 00:00,13.6,44.19,46.03,-0.067,2.489,9.22,1.813,0.0,85.1,18.29
2017-09-14 23:00,13.6,43.82,61.64,-0.101,1.8,6.83,10.71,0.0,84.1,18.29
2017-09-14 22:00,13.61,43.46,58.48,-0.101,-0.002,0.101,39.17,0.0,82.8,18.82
2017-09-14 21:00,13.59,42.49,63.8,-0.101,-0.003,0.101,21.66,0.0,82.0,18.69
2017-09-14 20:00,13.59,43.34,65.01,-0.101,0.145,3.398,3.58,0.0,80.6,17.29
2017-09-14 19:00,13.6,42.96,77.7,-0.101,0.51,4.474,309.3,0.0,80.4,15.67
2017-09-14 18:00,13.61,45.13,78.6,-0.101,0.328,7.77,289.4,0.0,84.5,15.67
2017-09-14 17:00,13.59,50.32,53.88,-0.067,1.811,11.27,115.7,0.0,83.1,14.29
2017-09-14 16:00,13.61,52.99,45.88,-0.034,4.307,11.44,327.8,0.0,82.5,14.29
2017-09-14 15:00,13.62,50.21,46.75,-0.067,1.99,9.65,313.2,0.0,87.7,16.4
2017-09-14 14:00,13.6,50.21,49.92,-0.034,1.031,5.281,293.6,0.0,88.2,18.12
2017-09-14 13:00,13.6,49.12,51.73,-0.034,1.799,6.862,285.0,0.0,89.0,17.59
2017-09-14 12:00,13.62,51.06,47.83,-0.135,1.39,6.122,262.2,0.0,89.3,17.59
2017-09-14 11:00,13.6,49.73,49.51,-0.067,1.371,7.1,171.7,0.0,90.4,17.97
2017-09-14 10:00,13.6,47.19,48.17,-0.067,2.359,8.11,149.1,0.0,91.6,17.97
2017-09-14 09:00,13.6,48.67,41.79,-0.034,1.972,6.729,129.8,0.0,91.8,17.17
2017-09-14 08:00,13.6,44.55,44.82,-0.101,0.002,0.572,90.1,0.0,92.2,17.17
2017-09-14 07:00,13.6,41.88,33.71,-0.067,0.078,2.759,35.05,0.0,92.3,18.76
2017-09-14 06:00,13.61,42.13,27.05,-0.101,1.798,9.42,0.851,0.0,91.8,18.09
2017-09-14 05:00,13.6,40.67,43.34,-0.067,1.239,5.316,349.1,0.0,91.2,18.09
2017-09-14 04:00,13.6,43.46,28.53,-0.101,0.564,5.888,328.9,0.0,90.2,18.83
2017-09-14 03:00,13.61,44.3,35.93,-0.067,1.556,9.69,23.65,0.0,89.3,16.87
