Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),"Precipitation ("")","24 hour snowfall ("")","Snow Depth ("")",Barometric Pressure (mb)
2016-11-30 09:00,13.86,26.97,95.4,0.02,1.485,25.01,1013.619
2016-11-30 08:00,13.86,26.24,95.6,0.02,1.285,1.006,1012.941
2016-11-30 07:00,13.86,26.61,96.0,0.07,1.151,-22.99,1011.992
2016-11-30 06:00,13.85,27.1,96.0,0.05,4.352,-46.99,1011.585
2016-11-30 05:00,13.84,27.58,96.1,0.06,3.485,-70.99,1011.043
2016-11-30 04:00,13.84,28.44,96.3,0.07,2.952,-89.0,1010.772
2016-11-30 03:00,13.83,28.32,96.6,0.06,2.085,-47.06,1010.908
2016-11-30 02:00,13.83,28.93,96.6,0.07,1.485,-71.06,1010.637
2016-11-30 01:00,13.83,29.66,96.7,0.04,0.885,28.25,1011.179
2016-11-30 00:00,13.85,30.51,97.0,0.04,0.551,28.51,1011.314
2016-11-29 23:00,13.86,27.58,95.2,0.0,0.284,27.91,1011.857
2016-11-29 22:00,13.88,28.57,91.3,0.0,0.277,28.54,1011.893
2016-11-29 21:00,13.88,27.35,93.8,0.0,0.279,28.21,1012.153
2016-11-29 20:00,13.89,25.4,95.2,0.0,0.342,28.33,1012.712
2016-11-29 19:00,13.88,25.03,95.3,0.0,0.277,28.33,1013.116
2016-11-29 18:00,13.87,24.79,95.4,0.0,0.277,28.54,1013.78
2016-11-29 17:00,13.84,26.49,96.0,0.0,0.284,28.51,1014.161
2016-11-29 16:00,13.81,28.19,95.9,0.0,0.218,28.18,1014.974
2016-11-29 15:00,13.8,29.78,96.8,0.0,0.154,28.06,1015.372
2016-11-29 14:00,13.78,30.98,97.4,0.0,0.097,28.11,1015.723
2016-11-29 13:00,13.78,32.32,96.6,0.0,0.099,28.13,1016.264
2016-11-29 12:00,13.77,30.62,96.8,0.0,0.164,28.45,1016.812
2016-11-29 11:00,13.81,30.76,96.2,0.01,0.084,28.25,1017.143
2016-11-29 10:00,13.91,27.61,95.6,0.0,0.069,28.29,1017.087
2016-11-29 09:00,13.96,24.19,94.6,0.0,0.202,29.09,1016.816
2016-11-29 08:00,13.97,21.75,94.4,0.0,0.335,29.42,1016.68
2016-11-29 07:00,13.96,21.14,94.4,0.0,0.335,29.16,1016.816
2016-11-29 06:00,13.95,21.75,94.6,0.0,0.135,28.96,1016.544
2016-11-29 05:00,13.94,21.87,94.6,0.0,6.806,29.76,1016.544
2016-11-29 04:00,13.92,21.87,94.8,0.0,6.94,29.56,1016.409
2016-11-29 03:00,13.9,23.34,95.3,0.0,6.873,29.49,1016.138
2016-11-29 02:00,13.89,24.42,95.6,0.0,6.813,29.47,1015.691
2016-11-29 01:00,13.88,25.03,95.5,0.0,6.881,29.61,1015.281
2016-11-29 00:00,13.86,26.36,96.0,0.01,7.02,30.25,1015.516
2016-11-28 23:00,13.85,27.34,96.5,0.02,6.82,30.11,1015.245
2016-11-28 22:00,13.85,27.34,96.8,0.0,6.887,30.18,1014.974
2016-11-28 21:00,13.84,27.83,96.2,0.02,6.887,30.05,1013.754
2016-11-28 20:00,13.84,28.32,96.9,0.03,6.687,35.85,1013.89
2016-11-28 19:00,13.83,28.8,97.1,0.03,6.486,29.78,1013.348
2016-11-28 18:00,13.83,28.93,97.1,0.08,6.42,29.78,1012.805
2016-11-28 17:00,13.83,28.8,97.3,0.07,5.686,29.18,1012.534
2016-11-28 16:00,13.82,28.8,97.2,0.07,5.419,29.05,1011.721
2016-11-28 15:00,13.82,29.05,97.3,0.1,4.819,24.61,1011.45
2016-11-28 14:00,13.81,29.17,97.1,0.07,4.019,0.605,1010.908
2016-11-28 13:00,13.81,29.66,97.0,0.06,3.619,-23.39,1010.365
2016-11-28 12:00,13.81,29.54,97.0,0.07,3.219,-47.39,1010.23
2016-11-28 11:00,13.82,30.15,96.8,0.07,2.418,-71.39,1010.23
2016-11-28 10:00,13.84,29.05,96.6,0.22,2.418,-64.93,1009.823
2016-11-28 09:00,13.86,27.22,96.5,0.07,1.885,-88.9,1009.146
2016-11-28 08:00,13.87,26.86,96.3,0.08,1.35,-16.99,1008.479
2016-11-28 07:00,13.87,26.01,96.3,0.07,0.477,-40.99,1007.821
2016-11-28 06:00,13.88,26.13,96.3,0.1,0.281,-64.99,1006.999
2016-11-28 05:00,13.88,25.89,96.2,0.09,11.02,-89.0,1005.659
2016-11-28 04:00,13.88,25.76,96.2,0.09,10.35,-77.32,1004.703
2016-11-28 03:00,13.88,25.64,96.1,0.13,9.55,-70.97,1004.431
2016-11-28 02:00,13.87,25.88,96.3,0.12,8.28,-89.4,1003.21
2016-11-28 01:00,13.86,25.75,96.0,0.12,7.287,-82.9,1002.775
2016-11-28 00:00,13.86,26.0,96.4,0.14,6.42,19.91,1001.826
2016-11-27 23:00,13.84,26.85,96.2,0.13,5.353,18.67,1000.877
2016-11-27 22:00,13.82,28.68,97.1,0.16,4.219,-5.328,999.6573
2016-11-27 21:00,13.82,30.02,97.5,0.2,3.619,-29.33,999.2506
2016-11-27 20:00,13.84,29.78,97.5,0.13,2.952,-53.33,998.9796
2016-11-27 19:00,13.85,27.71,96.4,0.09,2.152,-77.33,1000.199
2016-11-27 18:00,13.85,27.34,95.9,0.07,1.685,-65.26,1002.233
2016-11-27 17:00,13.86,27.58,95.6,0.06,1.285,-89.3,1004.266
2016-11-27 16:00,13.86,27.22,94.1,0.05,0.951,-82.9,1005.621
2016-11-27 15:00,13.85,27.34,92.8,0.0,0.551,-58.99,1006.028
2016-11-27 14:00,13.85,27.46,90.1,0.01,0.684,-83.0,1005.892
2016-11-27 13:00,13.85,27.46,91.4,0.01,0.484,-83.5,1006.977
2016-11-27 12:00,13.85,27.83,88.2,0.0,0.418,14.17,1007.79
2016-11-27 11:00,13.85,27.58,89.3,0.02,0.418,13.97,1007.79
2016-11-27 10:00,13.85,29.17,79.02,0.0,0.084,14.11,1006.977
2016-11-27 09:00,13.86,28.8,76.72,0.01,0.151,14.37,1006.706
2016-11-27 08:00,13.88,27.59,84.0,0.0,0.277,14.46,1005.645
2016-11-27 07:00,13.88,27.23,79.99,0.0,0.277,14.66,1004.846
2016-11-27 06:00,13.88,27.23,79.98,0.0,1.078,14.74,1003.753
2016-11-27 05:00,13.88,26.86,83.8,0.0,1.211,6.791,1003.078
2016-11-27 04:00,13.87,26.5,85.7,0.0,1.013,-17.21,1001.993
2016-11-27 03:00,13.87,26.98,82.3,0.0,1.077,-41.21,1001.044
2016-11-27 02:00,13.87,27.22,84.3,0.0,1.081,-65.21,1000.628
2016-11-27 01:00,13.86,27.34,82.0,0.0,1.083,-89.2,999.7971
2016-11-27 00:00,13.86,27.83,81.2,0.0,1.084,-83.2,998.9804
2016-11-26 23:00,13.85,27.46,85.9,0.0,0.951,-89.3,998.4373
2016-11-26 22:00,13.84,26.85,84.6,0.02,0.284,-88.9,997.7595
2016-11-26 21:00,13.81,27.34,92.6,0.06,0.818,-89.4,997.3529
2016-11-26 20:00,13.8,31.24,89.8,0.0,0.151,13.57,996.9462
2016-11-26 19:00,13.8,30.76,88.5,0.0,0.218,13.97,997.0818
2016-11-26 18:00,13.79,31.61,85.6,0.0,0.152,13.71,997.2145
2016-11-26 17:00,13.78,31.48,83.9,0.0,0.22,13.72,997.7427
2016-11-26 16:00,13.78,32.32,79.41,0.0,0.165,13.39,998.1082
2016-11-26 15:00,13.77,32.81,77.92,0.0,0.165,13.59,998.7799
2016-11-26 14:00,13.77,32.93,75.61,0.0,0.165,13.65,999.4601
2016-11-26 13:00,13.77,34.15,67.82,0.0,0.163,13.78,999.8621
2016-11-26 12:00,13.77,34.88,67.35,0.0,0.099,13.59,1000.675
2016-11-26 11:00,13.78,33.66,74.06,0.0,0.098,13.39,1001.905
2016-11-26 10:00,13.78,33.8,74.34,0.0,0.155,13.73,1002.625
2016-11-26 09:00,13.8,31.0,82.7,0.0,0.151,13.64,1003.317
2016-11-26 08:00,13.8,31.0,85.6,0.0,0.151,14.17,1003.859
2016-11-26 07:00,13.8,31.24,86.5,0.0,0.151,13.71,1004.672
2016-11-26 06:00,13.78,32.09,89.4,0.0,1.49,14.07,1005.197
2016-11-26 05:00,13.78,33.06,89.3,0.0,1.493,14.23,1005.713
2016-11-26 04:00,13.78,33.42,89.2,0.0,1.497,14.38,1006.638
2016-11-26 03:00,13.78,33.18,89.6,0.0,1.494,14.16,1007.464
2016-11-26 02:00,13.78,33.19,92.5,0.0,1.49,14.34,1008.177
2016-11-26 01:00,13.78,32.32,95.7,0.0,1.494,14.16,1008.142
2016-11-26 00:00,13.78,32.81,95.7,0.0,1.497,14.58,1008.813
2016-11-25 23:00,13.78,33.06,95.1,0.0,1.494,14.63,1009.238
2016-11-25 22:00,13.77,32.81,95.3,0.0,1.497,14.58,1009.624
2016-11-25 21:00,13.77,33.17,94.3,0.0,1.566,14.2,1010.018
2016-11-25 20:00,13.76,33.9,93.2,0.0,1.565,14.39,1010.022
2016-11-25 19:00,13.77,33.78,95.3,0.0,1.564,0.972,1010.296
2016-11-25 18:00,13.77,32.93,96.7,0.0,1.565,-23.03,1010.292
2016-11-25 17:00,13.77,32.69,96.0,0.03,1.497,-47.03,1010.431
2016-11-25 16:00,13.77,32.68,95.1,0.06,1.366,-71.03,1010.158
2016-11-25 15:00,13.77,33.05,94.5,0.07,1.232,14.99,1010.306
2016-11-25 14:00,13.77,33.42,94.2,0.04,1.098,13.99,1010.164
2016-11-25 13:00,13.77,33.18,93.8,0.07,0.563,6.941,1010.438
2016-11-25 12:00,13.77,32.81,94.3,0.02,0.698,-17.06,1010.719
2016-11-25 11:00,13.78,33.18,93.2,0.01,0.697,-41.06,1011.128
2016-11-25 10:00,13.78,33.3,91.7,0.02,0.692,-65.06,1011.138
2016-11-25 09:00,13.8,31.49,95.0,0.01,0.485,-89.1,1010.907
2016-11-25 08:00,13.8,31.12,94.3,0.01,0.484,-76.99,1010.772
2016-11-25 07:00,13.8,30.51,94.5,0.02,0.284,-89.0,1010.636
2016-11-25 06:00,13.8,30.88,94.5,0.01,0.284,-76.99,1010.365
2016-11-25 05:00,13.8,31.12,93.8,0.01,2.752,-83.0,1009.823
2016-11-25 04:00,13.8,31.12,93.5,0.01,2.752,-65.06,1009.552
2016-11-25 03:00,13.79,31.37,93.5,0.01,2.552,-89.1,1009.552
2016-11-25 02:00,13.79,30.87,93.0,0.03,2.086,-89.1,1009.267
2016-11-25 01:00,13.78,31.36,94.4,0.03,2.158,-89.0,1008.718
2016-11-25 00:00,13.78,31.84,95.9,0.05,2.027,-34.98,1008.426
2016-11-24 23:00,13.78,32.33,96.4,0.03,1.761,-58.98,1008.146
2016-11-24 22:00,13.78,32.21,96.1,0.02,1.495,-83.0,1007.745
2016-11-24 21:00,13.78,32.21,95.8,0.01,1.089,-34.93,1007.773
2016-11-24 20:00,13.78,31.97,95.5,0.01,0.891,-58.93,1008.034
2016-11-24 19:00,13.78,32.21,94.3,0.0,1.293,-82.9,1008.305
2016-11-24 18:00,13.78,32.21,95.4,0.01,1.293,-70.94,1009.255
2016-11-24 17:00,13.79,31.96,96.6,0.02,1.291,48.95,1010.051
2016-11-24 16:00,13.79,31.97,96.7,0.05,1.292,24.95,1010.474
2016-11-24 15:00,13.79,32.09,96.4,0.01,0.893,24.49,1010.465
2016-11-24 14:00,13.79,32.21,96.5,0.04,0.758,7.006,1010.871
2016-11-24 13:00,13.8,31.85,95.8,0.03,0.487,-16.99,1011.299
2016-11-24 12:00,13.8,31.73,95.8,0.0,0.484,-40.99,1011.992
2016-11-24 11:00,13.81,31.0,96.1,0.01,0.284,-64.99,1012.805
2016-11-24 10:00,13.81,30.88,96.3,0.01,0.151,-89.0,1013.212
2016-11-24 09:00,13.82,30.27,96.4,0.01,0.151,-89.0,1013.483
2016-11-24 08:00,13.82,29.9,96.4,0.01,0.151,-41.33,1013.754
2016-11-24 07:00,13.83,29.66,96.7,0.02,3.219,-65.33,1014.161
2016-11-24 06:00,13.84,29.05,96.4,0.01,3.152,-89.3,1014.703
2016-11-24 05:00,13.84,28.68,96.4,0.01,3.152,-83.0,1015.381
2016-11-24 04:00,13.84,28.19,96.5,0.02,3.019,-41.33,1015.516
2016-11-24 03:00,13.85,27.83,96.5,0.01,2.952,-65.33,1016.194
2016-11-24 02:00,13.85,27.71,96.0,0.01,2.752,-89.3,1016.194
2016-11-24 01:00,13.85,27.22,96.1,0.01,2.752,0.672,1016.33
2016-11-24 00:00,13.85,27.1,95.6,0.01,2.552,-23.33,1016.601
2016-11-23 23:00,13.85,26.97,95.5,0.0,2.485,-47.33,1016.736
2016-11-23 22:00,13.86,26.97,94.1,0.0,2.552,-71.33,1016.601
2016-11-23 21:00,13.85,27.1,94.5,0.01,2.152,12.24,1016.601
2016-11-23 20:00,13.85,27.34,95.2,0.01,1.751,11.77,1016.194
2016-11-23 19:00,13.85,27.22,95.3,0.01,2.285,17.77,1015.923
2016-11-23 18:00,13.85,27.34,94.7,0.0,2.085,-4.928,1015.787
2016-11-23 17:00,13.86,26.61,95.0,0.0,2.151,-28.93,1015.382
2016-11-23 16:00,13.85,26.73,95.0,0.0,2.152,-52.93,1015.245
2016-11-23 15:00,13.84,26.85,95.0,0.01,1.885,-76.93,1014.568
2016-11-23 14:00,13.83,27.58,95.7,0.02,1.885,-76.93,1014.296
2016-11-23 13:00,13.84,28.19,95.2,0.06,1.485,-88.9,1014.161
2016-11-23 12:00,13.83,28.56,94.3,0.04,0.484,-28.93,1013.754
2016-11-23 11:00,13.84,27.83,94.6,0.02,0.684,-52.93,1013.89
2016-11-23 10:00,13.85,27.71,94.9,0.02,0.484,-76.93,1013.348
2016-11-23 09:00,13.86,27.22,94.7,0.04,0.217,-88.9,1012.671
2016-11-23 08:00,13.86,26.49,94.8,0.02,5.417,-70.85,1012.005
2016-11-23 07:00,13.86,26.0,94.6,0.01,5.214,-82.8,1011.195
2016-11-23 06:00,13.85,26.12,95.5,0.03,5.352,-88.8,1010.779
2016-11-23 05:00,13.84,26.49,95.2,0.03,5.086,-4.928,1010.094
2016-11-23 04:00,13.84,26.85,95.6,0.05,4.819,-28.93,1009.552
2016-11-23 03:00,13.84,27.22,95.2,0.04,4.552,-52.93,1009.281
2016-11-23 02:00,13.83,27.1,92.5,0.03,4.219,-76.93,1008.739
2016-11-23 01:00,13.82,27.34,94.5,0.05,3.952,-58.93,1008.874
2016-11-23 00:00,13.8,29.05,94.2,0.03,3.419,-82.9,1008.874
2016-11-22 23:00,13.8,30.02,93.3,0.02,3.152,-89.0,1008.874
2016-11-22 22:00,13.8,31.12,95.0,0.07,2.952,-89.0,1008.739
2016-11-22 21:00,13.8,30.88,95.8,0.04,2.418,6.939,1009.146
2016-11-22 20:00,13.8,31.0,95.5,0.03,2.285,-17.06,1009.01
2016-11-22 19:00,13.8,31.12,95.6,0.02,1.952,-41.06,1009.417
2016-11-22 18:00,13.79,31.0,94.0,0.04,1.952,-65.06,1010.094
2016-11-22 17:00,13.79,30.88,93.1,0.01,1.351,-89.1,1010.908
2016-11-22 16:00,13.79,31.73,85.3,0.0,1.285,6.038,1011.307
2016-11-22 15:00,13.77,32.45,76.7,0.0,1.163,5.908,1011.803
2016-11-22 14:00,13.75,33.42,76.7,0.0,1.098,5.854,1011.919
2016-11-22 13:00,13.74,37.2,70.87,0.0,1.167,5.266,1012.456
2016-11-22 12:00,13.73,36.47,67.41,0.0,1.165,5.053,1013.275
2016-11-22 11:00,13.76,35.37,67.42,0.0,1.164,5.183,1014.101
2016-11-22 10:00,13.81,33.44,73.13,0.0,1.285,5.704,1014.703
2016-11-22 09:00,13.85,30.76,84.6,0.0,1.151,5.904,1014.703
2016-11-22 08:00,13.87,28.57,89.2,0.0,1.21,5.857,1014.878
2016-11-22 07:00,13.88,26.62,91.2,0.0,1.277,5.189,1014.878
2016-11-22 06:00,13.88,27.11,89.9,0.0,1.21,5.79,1014.878
2016-11-22 05:00,13.86,26.86,89.3,0.0,1.214,5.744,1014.998
2016-11-22 04:00,13.85,28.44,86.8,0.0,1.151,5.971,1014.974
2016-11-22 03:00,13.85,29.17,84.4,0.0,1.218,5.971,1015.381
2016-11-22 02:00,13.84,29.17,84.0,0.0,1.285,5.971,1015.381
2016-11-22 01:00,13.85,28.8,89.6,0.0,1.285,5.971,1015.652
2016-11-22 00:00,13.87,29.06,85.0,0.0,1.21,5.857,1015.691
2016-11-21 23:00,13.88,26.86,91.6,0.0,1.208,5.777,1015.697
2016-11-21 22:00,13.88,26.38,86.5,0.0,1.276,5.784,1015.434
2016-11-21 21:00,13.86,27.96,69.0,0.0,1.277,5.723,1015.007
2016-11-21 20:00,13.85,28.07,72.92,0.0,1.285,5.704,1014.839
2016-11-21 19:00,13.83,29.66,84.7,0.0,1.285,5.571,1014.567
2016-11-21 18:00,13.83,29.78,85.6,0.0,1.151,4.304,1014.432
2016-11-21 17:00,13.83,29.17,80.9,0.01,1.285,-11.03,1014.161
2016-11-21 16:00,13.81,28.68,75.03,0.0,1.218,-35.03,1013.89
2016-11-21 15:00,13.79,30.88,88.8,0.0,1.151,-59.03,1013.212
2016-11-21 14:00,13.77,31.48,87.7,0.01,1.09,-83.0,1012.657
2016-11-21 13:00,13.76,32.56,87.8,0.0,1.099,4.793,1012.467
2016-11-21 12:00,13.75,33.3,87.3,0.0,0.896,3.978,1012.341
2016-11-21 11:00,13.72,34.39,81.8,0.0,0.9,4.267,1012.321
2016-11-21 10:00,13.78,34.05,82.5,0.0,0.819,-16.99,1011.718
2016-11-21 09:00,13.79,32.34,89.1,0.0,0.751,-40.99,1011.45
2016-11-21 08:00,13.8,32.46,86.9,0.0,0.885,-64.99,1011.179
2016-11-21 07:00,13.8,31.98,90.7,0.0,0.684,-89.0,1010.772
2016-11-21 06:00,13.8,31.85,88.2,0.0,0.484,-35.39,1010.501
2016-11-21 05:00,13.8,31.98,89.1,0.0,0.484,-59.39,1010.365
2016-11-21 04:00,13.79,31.98,91.4,0.0,0.551,-83.4,1010.365
2016-11-21 03:00,13.79,32.22,89.5,0.01,0.488,5.124,1010.086
2016-11-21 02:00,13.78,32.21,94.5,0.01,0.352,4.709,1010.074
2016-11-21 01:00,13.78,32.7,93.3,0.01,0.554,5.725,1010.081
2016-11-21 00:00,13.79,32.7,92.6,0.01,0.486,5.716,1009.948
2016-11-20 23:00,13.79,32.34,93.2,0.0,0.418,5.507,1009.814
2016-11-20 22:00,13.78,32.21,92.5,0.01,0.42,5.517,1009.668
2016-11-20 21:00,13.78,32.58,94.2,0.01,0.29,5.605,1009.124
2016-11-20 20:00,13.77,32.58,94.6,0.0,0.492,5.75,1008.845
2016-11-20 19:00,13.78,32.57,94.9,0.03,0.491,4.745,1008.433
2016-11-20 18:00,13.78,32.82,95.9,0.01,0.429,5.843,1008.155
2016-11-20 17:00,13.77,32.82,94.7,0.0,0.293,5.759,1007.891
2016-11-20 16:00,13.77,33.05,94.0,0.02,0.165,5.39,1007.582
2016-11-20 15:00,13.77,33.66,92.6,0.0,0.429,5.908,1007.322
2016-11-20 14:00,13.77,33.42,95.0,0.02,0.429,5.904,1007.325
2016-11-20 13:00,13.76,34.03,93.9,0.02,0.297,5.716,1007.184
2016-11-20 12:00,13.76,34.15,93.3,0.03,0.299,6.327,1007.321
2016-11-20 11:00,13.76,34.39,93.4,0.0,0.165,6.321,1008.125
2016-11-20 10:00,13.76,33.78,94.2,0.0,0.297,4.917,1008.262
2016-11-20 09:00,13.77,33.66,94.9,0.0,0.299,6.525,1008.129
2016-11-20 08:00,13.77,33.42,95.3,0.0,0.297,6.45,1008.127
2016-11-20 07:00,13.77,33.54,94.0,0.0,0.297,6.245,1007.993
2016-11-20 06:00,13.77,33.78,91.5,0.0,0.163,5.512,1007.862
2016-11-20 05:00,13.78,33.18,91.9,0.0,0.292,5.553,1008.009
2016-11-20 04:00,13.78,32.7,94.7,0.0,0.291,4.142,1007.896
2016-11-20 03:00,13.78,32.82,93.9,0.01,0.153,5.117,1008.315
2016-11-20 02:00,13.78,32.94,91.8,0.0,0.29,6.272,1008.572
2016-11-20 01:00,13.78,33.07,92.6,0.0,0.154,6.187,1008.457
2016-11-20 00:00,13.77,33.06,92.6,0.0,0.294,6.295,1008.699
2016-11-19 23:00,13.78,33.07,93.3,0.0,0.291,6.146,1008.58
2016-11-19 22:00,13.78,33.55,92.4,0.0,0.159,6.286,1008.43
2016-11-19 21:00,13.77,33.3,92.6,0.0,0.295,6.438,1008.132
2016-11-19 20:00,13.77,33.66,92.5,0.0,0.165,6.326,1007.857
2016-11-19 19:00,13.77,33.79,93.5,0.0,0.165,6.257,1007.46
2016-11-19 18:00,13.77,34.03,93.4,0.0,0.165,6.322,1007.588
2016-11-19 17:00,13.77,33.91,94.2,0.0,0.162,6.438,1007.326
2016-11-19 16:00,13.77,34.27,93.4,0.0,0.165,6.52,1007.456
2016-11-19 15:00,13.77,34.51,91.1,0.0,0.299,6.929,1007.314
2016-11-19 14:00,13.77,34.15,92.6,0.0,0.165,-5.045,1007.19
2016-11-19 13:00,13.77,35.98,88.1,0.0,0.096,-29.04,1007.045
2016-11-19 12:00,13.78,34.03,91.2,0.0,0.166,-53.04,1007.451
2016-11-19 11:00,13.79,33.31,92.6,0.0,0.155,-77.04,1007.893
2016-11-19 10:00,13.8,32.71,94.5,0.0,1.485,-89.1,1007.79
2016-11-19 09:00,13.8,31.61,96.1,0.0,1.551,-70.99,1007.383
2016-11-19 08:00,13.81,31.0,96.9,0.0,1.485,-89.0,1007.383
2016-11-19 07:00,13.82,30.51,97.1,0.01,1.485,-89.1,1006.841
2016-11-19 06:00,13.82,29.9,97.3,0.03,1.485,-88.9,1006.706
2016-11-19 05:00,13.83,29.54,96.8,0.04,1.151,-88.9,1006.841
2016-11-19 04:00,13.83,28.93,97.1,0.01,0.684,-64.93,1006.841
2016-11-19 03:00,13.84,28.32,96.8,0.01,0.885,-88.9,1007.112
2016-11-19 02:00,13.84,28.32,96.4,0.02,0.951,-88.9,1007.519
2016-11-19 01:00,13.83,28.32,95.6,0.07,0.818,-88.9,1007.112
2016-11-19 00:00,13.82,28.68,84.0,0.0,0.284,5.237,1008.197
2016-11-18 23:00,13.82,31.12,66.21,0.0,0.418,-5.328,1008.332
2016-11-18 22:00,13.82,31.61,70.89,0.0,0.418,-29.33,1008.468
2016-11-18 21:00,13.83,30.76,69.33,0.0,0.484,-53.33,1008.603
2016-11-18 20:00,13.83,30.15,74.69,0.0,0.418,-77.33,1009.01
2016-11-18 19:00,13.84,29.9,73.2,0.0,0.484,6.571,1008.875
2016-11-18 18:00,13.84,29.54,73.2,0.0,0.484,6.571,1009.823
2016-11-18 17:00,13.84,29.78,65.54,0.0,0.618,7.238,1010.637
2016-11-18 16:00,13.84,28.68,79.97,0.0,0.484,6.771,1010.908
2016-11-18 15:00,13.84,29.66,69.2,0.0,0.418,6.771,1011.45
2016-11-18 14:00,13.84,29.78,62.42,0.0,0.484,6.505,1011.721
2016-11-18 13:00,13.84,29.29,70.42,0.0,0.418,6.771,1012.399
2016-11-18 12:00,13.85,28.19,73.33,0.0,0.418,6.971,1012.534
2016-11-18 11:00,13.85,28.07,76.25,0.0,0.418,6.771,1014.296
2016-11-18 10:00,13.86,27.95,73.53,0.0,0.418,7.105,1014.703
2016-11-18 09:00,13.86,28.44,72.79,0.0,0.482,7.154,1014.575
2016-11-18 08:00,13.88,27.84,72.73,0.0,0.41,7.324,1015.149
2016-11-18 07:00,13.88,27.6,78.77,0.0,0.477,7.257,1015.285
2016-11-18 06:00,13.88,27.11,79.78,0.0,0.543,7.124,1015.285
2016-11-18 05:00,13.89,26.62,85.5,0.0,0.477,7.391,1016.098
2016-11-18 04:00,13.89,27.24,82.2,0.0,0.537,7.287,1016.12
2016-11-18 03:00,13.9,26.26,85.6,0.0,0.536,7.477,1016.538
2016-11-18 02:00,13.9,26.51,89.3,0.0,0.536,7.345,1017.086
2016-11-18 01:00,13.91,26.51,87.8,0.0,0.536,7.343,1017.358
2016-11-18 00:00,13.92,25.53,91.6,0.0,0.536,7.343,1017.629
2016-11-17 23:00,13.92,25.29,90.6,0.0,0.536,7.543,1017.358
2016-11-17 22:00,13.92,24.43,93.5,0.0,0.536,7.343,1017.494
2016-11-17 21:00,13.92,24.07,92.7,0.0,0.602,8.01,1017.494
2016-11-17 20:00,13.91,23.95,94.0,0.0,0.536,7.343,1017.494
2016-11-17 19:00,13.89,25.28,93.8,0.0,0.538,7.759,1017.618
2016-11-17 18:00,13.88,25.77,93.5,0.0,0.543,6.786,1017.333
2016-11-17 17:00,13.86,25.52,94.0,0.0,0.543,7.191,1017.183
2016-11-17 16:00,13.83,27.83,91.7,0.0,0.418,7.372,1017.007
2016-11-17 15:00,13.82,28.68,90.9,0.0,0.484,7.238,1017.143
2016-11-17 14:00,13.82,29.05,87.3,0.0,0.418,7.105,1017.007
2016-11-17 13:00,13.81,28.32,89.1,0.0,0.418,7.038,1016.872
2016-11-17 12:00,13.8,30.15,90.0,0.0,0.418,6.371,1017.007
2016-11-17 11:00,13.83,28.56,90.1,0.0,0.418,6.705,1017.007
2016-11-17 10:00,13.87,27.47,88.9,0.0,0.41,-17.26,1016.641
2016-11-17 09:00,13.9,27.0,89.5,0.0,0.536,-41.26,1016.138
2016-11-17 08:00,13.91,25.65,92.3,0.0,0.536,-65.26,1016.138
2016-11-17 07:00,13.9,24.19,94.7,0.0,0.536,-89.3,1015.731
2016-11-17 06:00,13.89,24.31,94.2,0.0,0.27,7.352,1015.321
2016-11-17 05:00,13.87,26.13,94.6,0.0,0.276,5.922,1015.421
2016-11-17 04:00,13.88,26.5,94.0,0.0,0.274,7.774,1015.04
2016-11-17 03:00,13.88,26.01,93.4,0.0,0.207,7.774,1014.756
2016-11-17 02:00,13.87,27.11,93.3,0.0,0.275,7.851,1014.889
2016-11-17 01:00,13.88,26.26,94.0,0.0,0.205,-11.32,1014.91
2016-11-17 00:00,13.89,26.63,92.5,0.0,0.404,-35.32,1014.912
2016-11-16 23:00,13.9,25.78,93.8,0.0,0.402,-59.32,1014.646
2016-11-16 22:00,13.89,26.39,94.6,0.0,0.269,-83.3,1014.509
2016-11-16 21:00,13.9,25.78,94.5,0.0,0.269,8.21,1014.375
2016-11-16 20:00,13.88,25.29,94.9,0.0,0.269,8.41,1013.828
2016-11-16 19:00,13.87,26.13,94.0,0.0,0.275,8.65,1013.938
2016-11-16 18:00,13.85,26.26,94.1,0.0,0.21,8.32,1013.937
2016-11-16 17:00,13.84,26.5,93.3,0.0,0.277,8.53,1013.381
2016-11-16 16:00,13.82,27.1,94.3,0.0,0.284,8.64,1013.347
2016-11-16 15:00,13.81,27.71,93.8,0.0,0.284,8.64,1012.67
2016-11-16 14:00,13.8,29.78,94.7,0.0,0.151,8.37,1012.805
2016-11-16 13:00,13.79,30.02,93.9,0.0,0.284,8.51,1012.399
2016-11-16 12:00,13.78,30.02,95.6,0.0,0.284,1.009,1012.534
2016-11-16 11:00,13.8,29.29,95.3,0.0,8.62,-22.99,1012.805
2016-11-16 10:00,13.85,27.84,95.8,0.03,8.75,-46.99,1012.57
2016-11-16 09:00,13.86,27.84,95.8,0.02,8.75,-70.99,1012.03
2016-11-16 08:00,13.86,27.35,96.3,0.1,8.75,-77.26,1011.892
2016-11-16 07:00,13.86,26.86,96.5,0.02,8.81,-83.0,1011.624
2016-11-16 06:00,13.86,26.62,96.2,0.02,8.68,-71.26,1011.353
2016-11-16 05:00,13.86,26.74,96.5,0.0,8.68,-47.26,1011.082
2016-11-16 04:00,13.85,26.74,96.3,0.02,8.75,-71.26,1010.811
2016-11-16 03:00,13.85,26.62,96.4,0.1,8.75,-82.9,1011.353
2016-11-16 02:00,13.85,26.98,96.5,0.04,6.414,-88.8,1012.027
